path,label
/lamost/GAC096N02V2/spec-56296-GAC096N02V2_sp12-047.fits,emission
/lamost/GAC096N02V2/spec-56296-GAC096N02V2_sp06-041.fits,emission
/lamost/GAC096N02V2/spec-56296-GAC096N02V2_sp12-031.fits,emission
/lamost/GAC096N02V2/spec-56296-GAC096N02V2_sp06-131.fits,emission
/lamost/GAC096N02V2/spec-56296-GAC096N02V2_sp12-239.fits,emission
/lamost/GAC096N02V2/spec-56296-GAC096N02V2_sp12-195.fits,emission
/lamost/GAC096N02V2/spec-56296-GAC096N02V2_sp01-139.fits,emission
/lamost/GAC096N02V2/spec-56296-GAC096N02V2_sp11-045.fits,emission
/lamost/GAC096N02V2/spec-56296-GAC096N02V2_sp12-029.fits,emission
/lamost/GAC096N02V2/spec-56296-GAC096N02V2_sp06-100.fits,emission
/lamost/GAC096N02V2/spec-56296-GAC096N02V2_sp09-100.fits,emission
/lamost/GAC096N02V2/spec-56296-GAC096N02V2_sp06-078.fits,emission
/lamost/GAC096N02V2/spec-56296-GAC096N02V2_sp12-035.fits,emission
/lamost/GAC096N02V2/spec-56296-GAC096N02V2_sp06-091.fits,emission
/lamost/GAC096N02V2/spec-56296-GAC096N02V2_sp11-068.fits,emission
/lamost/GAC096N02V2/spec-56296-GAC096N02V2_sp11-059.fits,emission
/lamost/GAC096N02V2/spec-56296-GAC096N02V2_sp12-189.fits,emission
/lamost/GAC096N02V2/spec-56296-GAC096N02V2_sp12-191.fits,emission
/lamost/GAC096N02V2/spec-56296-GAC096N02V2_sp12-178.fits,emission
/lamost/GAC096N02V2/spec-56296-GAC096N02V2_sp06-197.fits,emission
/lamost/GAC096N02V2/spec-56296-GAC096N02V2_sp12-057.fits,emission
/lamost/GAC096N02V2/spec-56296-GAC096N02V2_sp12-133.fits,emission
/lamost/GAC096N02V2/spec-56296-GAC096N02V2_sp06-094.fits,emission
/lamost/GAC096N02V2/spec-56296-GAC096N02V2_sp09-130.fits,emission
/lamost/GAC096N02V2/spec-56296-GAC096N02V2_sp12-238.fits,emission
/lamost/GAC096N02V2/spec-56296-GAC096N02V2_sp12-052.fits,emission
/lamost/GAC096N02V2/spec-56296-GAC096N02V2_sp06-192.fits,emission
/lamost/GAC096N02V2/spec-56296-GAC096N02V2_sp11-044.fits,emission
/lamost/GAC096N02V2/spec-56296-GAC096N02V2_sp12-028.fits,emission
/lamost/GAC096N02V2/spec-56296-GAC096N02V2_sp06-079.fits,emission
/lamost/GAC096N02V2/spec-56296-GAC096N02V2_sp12-034.fits,emission
/lamost/GAC096N02V2/spec-56296-GAC096N02V2_sp08-085.fits,emission
/lamost/GAC096N02V2/spec-56296-GAC096N02V2_sp06-048.fits,emission
/lamost/GAC096N02V2/spec-56296-GAC096N02V2_sp06-088.fits,emission
/lamost/GAC096N02V2/spec-56296-GAC096N02V2_sp12-067.fits,emission
/lamost/GAC096N02V2/spec-56296-GAC096N02V2_sp12-246.fits,emission
/lamost/GAC096N02V2/spec-56296-GAC096N02V2_sp01-022.fits,emission
/lamost/GAC096N02V2/spec-56296-GAC096N02V2_sp12-190.fits,emission
/lamost/GAC096N02V2/spec-56296-GAC096N02V2_sp06-050.fits,emission
/lamost/GAC096N02V2/spec-56296-GAC096N02V2_sp12-179.fits,emission
/lamost/GAC096N02V2/spec-56296-GAC096N02V2_sp11-040.fits,emission
/lamost/GAC096N02V2/spec-56296-GAC096N02V2_sp12-011.fits,emission
/lamost/GAC096N02V2/spec-56296-GAC096N02V2_sp08-078.fits,emission
/lamost/GAC096N02V2/spec-56296-GAC096N02V2_sp06-084.fits,emission
/lamost/GAC096N02V2/spec-56296-GAC096N02V2_sp12-184.fits,emission
/lamost/GAC096N02V2/spec-56296-GAC096N02V2_sp06-044.fits,emission
/lamost/GAC096N02V2/spec-56296-GAC096N02V2_sp12-038.fits,emission
/lamost/GAC096N02V2/spec-56296-GAC096N02V2_sp12-073.fits,emission
/lamost/GAC096N02V2/spec-56296-GAC096N02V2_sp06-080.fits,emission
/lamost/GAC096N02V2/spec-56296-GAC096N02V2_sp12-140.fits,emission
/lamost/GAC096N02V2/spec-56296-GAC096N02V2_sp06-146.fits,emission
/lamost/GAC096N02V2/spec-56296-GAC096N02V2_sp12-198.fits,emission
/lamost/GAC096N02V2/spec-56296-GAC096N02V2_sp12-077.fits,emission
/lamost/GAC096N02V2/spec-56296-GAC096N02V2_sp06-098.fits,emission
/lamost/GAC096N02V2/spec-56296-GAC096N02V2_sp11-050.fits,emission
/lamost/GAC096N02V2/spec-56296-GAC096N02V2_sp12-222.fits,emission
/lamost/GAC096N02V2/spec-56296-GAC096N02V2_sp12-048.fits,emission
/lamost/GAC096N02V2/spec-56296-GAC096N02V2_sp12-032.fits,emission
/lamost/GAC096N02V2/spec-56296-GAC096N02V2_sp12-090.fits,emission
/lamost/GAC096N02V2/spec-56296-GAC096N02V2_sp12-050.fits,emission
/lamost/GAC096N02V2/spec-56296-GAC096N02V2_sp12-196.fits,emission
/lamost/GAC096N02V2/spec-56296-GAC096N02V2_sp01-140.fits,emission
/lamost/GAC096N02V2/spec-56296-GAC096N02V2_sp12-240.fits,emission
/lamost/GAC096N02V2/spec-56296-GAC096N02V2_sp12-088.fits,emission
/lamost/GAC096N02V2/spec-56296-GAC096N02V2_sp12-105.fits,emission
/lamost/GAC096N02V2/spec-56296-GAC096N02V2_sp12-036.fits,emission
/lamost/GAC096N02V2/spec-56296-GAC096N02V2_sp06-092.fits,emission
/lamost/GAC096N02V2/spec-56296-GAC096N02V2_sp08-087.fits,emission
/lamost/GAC096N02V2/spec-56296-GAC096N02V2_sp12-226.fits,emission
/lamost/GAC096N02V2/spec-56296-GAC096N02V2_sp01-228.fits,emission
/lamost/GAC096N02V2/spec-56296-GAC096N02V2_sp15-120.fits,emission
/lamost/GAC096N02V2/spec-56296-GAC096N02V2_sp12-244.fits,emission
/lamost/GAC096N02V2/spec-56296-GAC096N02V2_sp12-065.fits,emission
/lamost/GAC096N02V2/spec-56296-GAC096N02V2_sp12-054.fits,emission
/lamost/GAC096N02V2/spec-56296-GAC096N02V2_sp12-192.fits,emission
/lamost/GAC096N02V2/spec-56296-GAC096N02V2_sp12-058.fits,emission
/lamost/GAC096N02V2/spec-56296-GAC096N02V2_sp12-177.fits,emission
/lamost/GAC096N02V2/spec-56296-GAC096N02V2_sp11-224.fits,emission
/lamost/GAC096N02V2/spec-56296-GAC096N02V2_sp12-232.fits,emission
/lamost/GAC096N02V2/spec-56296-GAC096N02V2_sp06-171.fits,emission
/lamost/GAC096N02V2/spec-56296-GAC096N02V2_sp06-140.fits,emission
/lamost/GAC096N02V2/spec-56296-GAC096N02V2_sp11-034.fits,emission
/lamost/GAC096N02V2/spec-56296-GAC096N02V2_sp12-186.fits,emission
/lamost/GAC096N02V2/spec-56296-GAC096N02V2_sp11-056.fits,emission
/lamost/GAC096N02V2/spec-56296-GAC096N02V2_sp12-115.fits,emission
/lamost/GAC096N02V2/spec-56296-GAC096N02V2_sp12-071.fits,emission
/lamost/GAC096N02V2/spec-56296-GAC096N02V2_sp12-250.fits,emission
/lamost/GAC096N02V2/spec-56296-GAC096N02V2_sp06-077.fits,emission
/lamost/GAC096N02V2/spec-56296-GAC096N02V2_sp11-030.fits,emission
/lamost/GAC096N02V2/spec-56296-GAC096N02V2_sp11-107.fits,emission
/lamost/GAC096N02V2/spec-56296-GAC096N02V2_sp12-111.fits,emission
/lamost/GAC096N02V2/spec-56296-GAC096N02V2_sp06-038.fits,emission
/lamost/GAC096N02V2/spec-56296-GAC096N02V2_sp06-042.fits,emission
/lamost/GAC096N02V2/spec-56296-GAC096N02V2_sp12-182.fits,emission
/lamost/GAC096N02V2/spec-56296-GAC096N02V2_sp12-044.fits,emission
/lamost/GAC096N02V2/spec-56296-GAC096N02V2_sp06-184.fits,emission
/lamost/GAC096N02V2/spec-56296-GAC096N02V2_sp12-176.fits,emission
/lamost/GAC096N02V2/spec-56296-GAC096N02V2_sp15-135.fits,emission
/lamost/GAC096N02V2/spec-56296-GAC096N02V2_sp12-059.fits,emission
/lamost/GAC096N02V2/spec-56296-GAC096N02V2_sp06-141.fits,emission
/lamost/GAC096N02V2/spec-56296-GAC096N02V2_sp12-081.fits,emission
/lamost/GAC096N02V2/spec-56296-GAC096N02V2_sp12-187.fits,emission
/lamost/GAC096N02V2/spec-56296-GAC096N02V2_sp12-070.fits,emission
/lamost/GAC096N02V2/spec-56296-GAC096N02V2_sp11-102.fits,emission
/lamost/GAC096N02V2/spec-56296-GAC096N02V2_sp12-085.fits,emission
/lamost/GAC096N02V2/spec-56296-GAC096N02V2_sp06-083.fits,emission
/lamost/GAC096N02V2/spec-56296-GAC096N02V2_sp12-172.fits,emission
/lamost/GAC096N02V2/spec-56296-GAC096N02V2_sp12-237.fits,emission
/lamost/GAC096N02V2/spec-56296-GAC096N02V2_sp08-096.fits,emission
/lamost/GAC096N02V2/spec-56296-GAC096N02V2_sp12-074.fits,emission
/lamost/GAC096N02V2/spec-56296-GAC096N02V2_sp12-183.fits,emission
/lamost/GAC096N02V2/spec-56296-GAC096N02V2_sp11-053.fits,emission
/lamost/GAC096N02V2/spec-56296-GAC096N02V2_sp01-123.fits,emission
/lamost/GAC096N02V2/spec-56296-GAC096N02V2_sp12-049.fits,emission
/lamost/GAC096N02V2/spec-56296-GAC096N02V2_sp09-097.fits,emission
/lamost/GAC096N02V2/spec-56296-GAC096N02V2_sp06-097.fits,emission
/lamost/GAC096N02V2/spec-56296-GAC096N02V2_sp12-033.fits,emission
/lamost/GAC096N02V2/spec-56296-GAC096N02V2_sp11-047.fits,emission
/lamost/GAC096N02V2/spec-56296-GAC096N02V2_sp11-123.fits,emission
/lamost/GAC096N02V2/spec-56296-GAC096N02V2_sp06-133.fits,emission
/lamost/GAC096N02V2/spec-56296-GAC096N02V2_sp12-241.fits,emission
/lamost/GAC096N02V2/spec-56296-GAC096N02V2_sp12-006.fits,emission
/lamost/GAC096N02V2/spec-56296-GAC096N02V2_sp01-021.fits,emission
/lamost/GAC096N02V2/spec-56296-GAC096N02V2_sp06-062.fits,emission
/lamost/GAC096N02V2/spec-56296-GAC096N02V2_sp12-245.fits,emission
/lamost/GAC096N02V2/spec-56296-GAC096N02V2_sp11-039.fits,emission
/lamost/GAC096N02V2/spec-56296-GAC096N02V2_sp12-055.fits,emission
/lamost/GAC096N02V2/spec-56296-GAC096N02V2_sp11-043.fits,emission
/lamost/GAC096N02V2/spec-56296-GAC096N02V2_sp12-193.fits,emission
/lamost/HD170537N293723B01/spec-56420-HD170537N293723B01_sp04-114.fits,emission
/lamost/HD170537N293723B01/spec-56420-HD170537N293723B01_sp06-242.fits,emission
/lamost/HD170537N293723B01/spec-56420-HD170537N293723B01_sp07-231.fits,emission
/lamost/HD170537N293723B01/spec-56420-HD170537N293723B01_sp06-185.fits,emission
/lamost/HD170537N293723B01/spec-56420-HD170537N293723B01_sp04-098.fits,emission
/lamost/VB055N28V1/spec-56317-VB055N28V1_sp09-058.fits,emission
/lamost/VB055N28V1/spec-56317-VB055N28V1_sp12-211.fits,emission
/lamost/VB055N28V1/spec-56317-VB055N28V1_sp01-177.fits,emission
/lamost/VB055N28V1/spec-56317-VB055N28V1_sp03-171.fits,emission
/lamost/VB055N28V1/spec-56317-VB055N28V1_sp05-031.fits,emission
/lamost/VB055N28V1/spec-56317-VB055N28V1_sp04-130.fits,emission
/lamost/VB055N28V1/spec-56317-VB055N28V1_sp12-162.fits,emission
/lamost/VB055N28V1/spec-56317-VB055N28V1_sp14-187.fits,emission
/lamost/HD092159N212954M01/spec-56367-HD092159N212954M01_sp05-179.fits,emission
/lamost/HD092159N212954M01/spec-56367-HD092159N212954M01_sp02-154.fits,emission
/lamost/HD092159N212954M01/spec-56367-HD092159N212954M01_sp14-149.fits,emission
/lamost/HD092159N212954M01/spec-56367-HD092159N212954M01_sp10-203.fits,emission
/lamost/HD092159N212954M01/spec-56367-HD092159N212954M01_sp08-117.fits,emission
/lamost/HD135310N283853M02/spec-56316-HD135310N283853M02_sp02-247.fits,emission
/lamost/HD135310N283853M02/spec-56316-HD135310N283853M02_sp11-072.fits,emission
/lamost/HD133420N140639M01/spec-56393-HD133420N140639M01_sp14-175.fits,emission
/lamost/HD133420N140639M01/spec-56393-HD133420N140639M01_sp06-187.fits,emission
/lamost/HD133420N140639M01/spec-56393-HD133420N140639M01_sp08-120.fits,emission
/lamost/HD133420N140639M01/spec-56393-HD133420N140639M01_sp07-203.fits,emission
/lamost/HD133420N140639M01/spec-56393-HD133420N140639M01_sp10-223.fits,emission
/lamost/GAC_100N17_V3/spec-55969-GAC_100N17_V3_sp10-051.fits,emission
/lamost/GAC_100N17_V3/spec-55969-GAC_100N17_V3_sp10-058.fits,emission
/lamost/GAC_100N17_V3/spec-55969-GAC_100N17_V3_sp02-099.fits,emission
/lamost/GAC_100N17_V3/spec-55969-GAC_100N17_V3_sp16-062.fits,emission
/lamost/GAC_100N17_V3/spec-55969-GAC_100N17_V3_sp16-211.fits,double-peak
/lamost/GAC_100N17_V3/spec-55969-GAC_100N17_V3_sp08-062.fits,double-peak
/lamost/GAC078N47V2/spec-56262-GAC078N47V2_sp03-011.fits,emission
/lamost/GAC078N47V2/spec-56262-GAC078N47V2_sp16-035.fits,emission
/lamost/GAC078N47V2/spec-56262-GAC078N47V2_sp09-011.fits,emission
/lamost/GAC078N47V2/spec-56262-GAC078N47V2_sp01-165.fits,emission
/lamost/GAC078N47V2/spec-56262-GAC078N47V2_sp03-118.fits,emission
/lamost/VB054N40V2/spec-56258-VB054N40V2_sp16-100.fits,emission
/lamost/VB054N40V2/spec-56258-VB054N40V2_sp15-151.fits,emission
/lamost/GAC100N32M1/spec-56225-GAC100N32M1_sp04-108.fits,emission
/lamost/GAC100N32M1/spec-56225-GAC100N32M1_sp06-122.fits,emission
/lamost/GAC100N32M1/spec-56225-GAC100N32M1_sp14-044.fits,emission
/lamost/GAC100N32M1/spec-56225-GAC100N32M1_sp15-212.fits,emission
/lamost/GAC100N32M1/spec-56225-GAC100N32M1_sp12-099.fits,emission
/lamost/GAC100N32M1/spec-56225-GAC100N32M1_sp04-111.fits,emission
/lamost/GAC100N32M1/spec-56225-GAC100N32M1_sp05-227.fits,emission
/lamost/GAC100N32M1/spec-56225-GAC100N32M1_sp02-245.fits,emission
/lamost/GAC100N32M1/spec-56225-GAC100N32M1_sp12-216.fits,emission
/lamost/GAC100N32M1/spec-56225-GAC100N32M1_sp10-148.fits,emission
/lamost/GAC100N32M1/spec-56225-GAC100N32M1_sp11-218.fits,emission
/lamost/GAC100N32M1/spec-56225-GAC100N32M1_sp14-171.fits,emission
/lamost/GAC100N32M1/spec-56225-GAC100N32M1_sp12-181.fits,emission
/lamost/GAC100N32M1/spec-56225-GAC100N32M1_sp11-139.fits,emission
/lamost/GAC100N32M1/spec-56225-GAC100N32M1_sp16-060.fits,emission
/lamost/GAC100N32M1/spec-56225-GAC100N32M1_sp11-099.fits,emission
/lamost/GAC100N32M1/spec-56225-GAC100N32M1_sp05-165.fits,emission
/lamost/GAC100N32M1/spec-56225-GAC100N32M1_sp02-024.fits,emission
/lamost/HD160456N390923B01/spec-56427-HD160456N390923B01_sp16-237.fits,double-peak
/lamost/B6001/spec-55860-B6001_sp05-225.fits,emission
/lamost/HD152223N123403M01/spec-56354-HD152223N123403M01_sp16-080.fits,emission
/lamost/HD152223N123403M01/spec-56354-HD152223N123403M01_sp11-148.fits,emission
/lamost/B5597506/spec-55975-B5597506_sp15-121.fits,emission
/lamost/B5597506/spec-55975-B5597506_sp11-010.fits,emission
/lamost/B5597506/spec-55975-B5597506_sp05-157.fits,emission
/lamost/B5597506/spec-55975-B5597506_sp06-086.fits,emission
/lamost/B5597506/spec-55975-B5597506_sp14-091.fits,emission
/lamost/B5597506/spec-55975-B5597506_sp10-121.fits,emission
/lamost/B5597506/spec-55975-B5597506_sp01-212.fits,emission
/lamost/HD114715N123952F01/spec-56300-HD114715N123952F01_sp04-229.fits,emission
/lamost/HD114715N123952F01/spec-56300-HD114715N123952F01_sp14-035.fits,emission
/lamost/HD114715N123952F01/spec-56300-HD114715N123952F01_sp01-069.fits,emission
/lamost/HD114715N123952F01/spec-56300-HD114715N123952F01_sp12-196.fits,emission
/lamost/HD114715N123952F01/spec-56300-HD114715N123952F01_sp14-061.fits,emission
/lamost/kepler05B56094_2/spec-56094-kepler05B56094_2_sp01-068.fits,emission
/lamost/kepler05B56094_2/spec-56094-kepler05B56094_2_sp15-029.fits,emission
/lamost/kepler05B56094_2/spec-56094-kepler05B56094_2_sp09-115.fits,emission
/lamost/kepler05B56094_2/spec-56094-kepler05B56094_2_sp15-190.fits,emission
/lamost/kepler05B56094_2/spec-56094-kepler05B56094_2_sp09-106.fits,emission
/lamost/kepler05B56094_2/spec-56094-kepler05B56094_2_sp09-145.fits,emission
/lamost/GAC_070N40_V4/spec-55968-GAC_070N40_V4_sp08-029.fits,emission
/lamost/GAC_070N40_V4/spec-55968-GAC_070N40_V4_sp04-143.fits,emission
/lamost/GAC_070N40_V4/spec-55968-GAC_070N40_V4_sp11-063.fits,emission
/lamost/GAC_070N40_V4/spec-55968-GAC_070N40_V4_sp12-173.fits,emission
/lamost/GAC_070N40_V4/spec-55968-GAC_070N40_V4_sp06-011.fits,double-peak
/lamost/GAC_070N40_V4/spec-55968-GAC_070N40_V4_sp05-128.fits,emission
/lamost/GAC_070N40_V4/spec-55968-GAC_070N40_V4_sp11-046.fits,double-peak
/lamost/GAC_070N40_V4/spec-55968-GAC_070N40_V4_sp01-189.fits,emission
/lamost/GAC_070N40_V4/spec-55968-GAC_070N40_V4_sp07-092.fits,emission
/lamost/GAC_070N40_V4/spec-55968-GAC_070N40_V4_sp11-074.fits,emission
/lamost/GAC_070N40_V4/spec-55968-GAC_070N40_V4_sp01-187.fits,emission
/lamost/GAC_070N40_V4/spec-55968-GAC_070N40_V4_sp06-115.fits,double-peak
/lamost/GAC_070N40_V4/spec-55968-GAC_070N40_V4_sp07-068.fits,double-peak
/lamost/GAC_070N40_V4/spec-55968-GAC_070N40_V4_sp04-221.fits,double-peak
/lamost/GAC_070N40_V4/spec-55968-GAC_070N40_V4_sp06-079.fits,emission
/lamost/HD132759N524444F01/spec-56344-HD132759N524444F01_sp08-162.fits,emission
/lamost/HD132759N524444F01/spec-56344-HD132759N524444F01_sp10-249.fits,emission
/lamost/HD132759N524444F01/spec-56344-HD132759N524444F01_sp11-146.fits,emission
/lamost/HD132759N524444F01/spec-56344-HD132759N524444F01_sp08-161.fits,emission
/lamost/GAC089N24V2/spec-56322-GAC089N24V2_sp09-102.fits,emission
/lamost/GAC089N24V2/spec-56322-GAC089N24V2_sp05-081.fits,emission
/lamost/GAC089N24V2/spec-56322-GAC089N24V2_sp15-135.fits,emission
/lamost/GAC089N24V2/spec-56322-GAC089N24V2_sp08-161.fits,emission
/lamost/GAC089N24V2/spec-56322-GAC089N24V2_sp05-227.fits,double-peak
/lamost/GAC089N24V2/spec-56322-GAC089N24V2_sp07-149.fits,double-peak
/lamost/GAC089N24V2/spec-56322-GAC089N24V2_sp03-081.fits,emission
/lamost/GAC089N24V2/spec-56322-GAC089N24V2_sp02-128.fits,emission
/lamost/GAC089N24V2/spec-56322-GAC089N24V2_sp14-051.fits,emission
/lamost/GAC089N24V2/spec-56322-GAC089N24V2_sp15-169.fits,emission
/lamost/GAC089N24V2/spec-56322-GAC089N24V2_sp16-153.fits,emission
/lamost/GAC089N24V2/spec-56322-GAC089N24V2_sp08-248.fits,emission
/lamost/GAC089N24V2/spec-56322-GAC089N24V2_sp14-132.fits,emission
/lamost/GAC089N24V2/spec-56322-GAC089N24V2_sp15-218.fits,emission
/lamost/GAC089N24V2/spec-56322-GAC089N24V2_sp15-210.fits,emission
/lamost/GAC089N24V2/spec-56322-GAC089N24V2_sp11-095.fits,emission
/lamost/GAC089N24V2/spec-56322-GAC089N24V2_sp01-078.fits,double-peak
/lamost/GAC089N24V2/spec-56322-GAC089N24V2_sp11-091.fits,emission
/lamost/GAC089N24V2/spec-56322-GAC089N24V2_sp11-166.fits,emission
/lamost/HD152628N520309M01/spec-56416-HD152628N520309M01_sp15-209.fits,emission
/lamost/HD152628N520309M01/spec-56416-HD152628N520309M01_sp10-058.fits,emission
/lamost/HD152628N520309M01/spec-56416-HD152628N520309M01_sp01-056.fits,double-peak
/lamost/EG042015S023742V01/spec-56202-EG042015S023742V01_sp14-138.fits,emission
/lamost/EG042015S023742V01/spec-56202-EG042015S023742V01_sp03-069.fits,emission
/lamost/GAC110N45V1/spec-56346-GAC110N45V1_sp11-013.fits,emission
/lamost/GAC111N10V4/spec-56353-GAC111N10V4_sp15-165.fits,emission
/lamost/GAC111N10V4/spec-56353-GAC111N10V4_sp04-085.fits,double-peak
/lamost/GAC111N10V4/spec-56353-GAC111N10V4_sp01-015.fits,emission
/lamost/HD154852S010004B01/spec-56361-HD154852S010004B01_sp12-185.fits,emission
/lamost/HD154852S010004B01/spec-56361-HD154852S010004B01_sp09-175.fits,emission
/lamost/HD094135N311640F01/spec-56396-HD094135N311640F01_sp15-139.fits,emission
/lamost/HD094135N311640F01/spec-56396-HD094135N311640F01_sp15-233.fits,double-peak
/lamost/HD094135N311640F01/spec-56396-HD094135N311640F01_sp04-024.fits,emission
/lamost/HD094135N311640F01/spec-56396-HD094135N311640F01_sp14-180.fits,emission
/lamost/HD094135N311640F01/spec-56396-HD094135N311640F01_sp15-001.fits,emission
/lamost/HD094135N311640F01/spec-56396-HD094135N311640F01_sp06-032.fits,emission
/lamost/HD094135N311640F01/spec-56396-HD094135N311640F01_sp16-036.fits,emission
/lamost/F5591506/spec-55915-F5591506_sp10-037.fits,emission
/lamost/F5591506/spec-55915-F5591506_sp11-041.fits,emission
/lamost/F5591506/spec-55915-F5591506_sp10-154.fits,emission
/lamost/F5591506/spec-55915-F5591506_sp12-152.fits,emission
/lamost/F5591506/spec-55915-F5591506_sp09-215.fits,emission
/lamost/HD100510N522216B01/spec-56350-HD100510N522216B01_sp15-018.fits,emission
/lamost/HD100510N522216B01/spec-56350-HD100510N522216B01_sp06-187.fits,emission
/lamost/HD100510N522216B01/spec-56350-HD100510N522216B01_sp12-082.fits,emission
/lamost/HD100510N522216B01/spec-56350-HD100510N522216B01_sp12-248.fits,emission
/lamost/HD100510N522216B01/spec-56350-HD100510N522216B01_sp12-232.fits,emission
/lamost/HD100510N522216B01/spec-56350-HD100510N522216B01_sp06-219.fits,emission
/lamost/HD100510N522216B01/spec-56350-HD100510N522216B01_sp15-125.fits,emission
/lamost/GAC_055N28_M1/spec-55953-GAC_055N28_M1_sp02-199.fits,emission
/lamost/GAC_055N28_M1/spec-55953-GAC_055N28_M1_sp03-103.fits,emission
/lamost/GAC_055N28_M1/spec-55953-GAC_055N28_M1_sp09-085.fits,emission
/lamost/GAC_055N28_M1/spec-55953-GAC_055N28_M1_sp09-135.fits,emission
/lamost/GAC_055N28_M1/spec-55953-GAC_055N28_M1_sp13-169.fits,emission
/lamost/GAC_055N28_M1/spec-55953-GAC_055N28_M1_sp02-056.fits,emission
/lamost/GAC_055N28_M1/spec-55953-GAC_055N28_M1_sp09-036.fits,emission
/lamost/GAC_055N28_M1/spec-55953-GAC_055N28_M1_sp02-024.fits,emission
/lamost/GAC_055N28_M1/spec-55953-GAC_055N28_M1_sp01-067.fits,emission
/lamost/GAC_055N28_M1/spec-55953-GAC_055N28_M1_sp07-179.fits,emission
/lamost/GAC_055N28_M1/spec-55953-GAC_055N28_M1_sp09-200.fits,emission
/lamost/GAC_055N28_M1/spec-55953-GAC_055N28_M1_sp01-214.fits,emission
/lamost/GAC_055N28_M1/spec-55953-GAC_055N28_M1_sp09-199.fits,emission
/lamost/GAC_055N28_M1/spec-55953-GAC_055N28_M1_sp03-058.fits,emission
/lamost/GAC_055N28_M1/spec-55953-GAC_055N28_M1_sp05-110.fits,emission
/lamost/GAC_055N28_M1/spec-55953-GAC_055N28_M1_sp09-062.fits,emission
/lamost/GAC_055N28_M1/spec-55953-GAC_055N28_M1_sp03-124.fits,emission
/lamost/GAC_055N28_M1/spec-55953-GAC_055N28_M1_sp01-229.fits,emission
/lamost/HD161547N531412F01/spec-56414-HD161547N531412F01_sp10-052.fits,emission
/lamost/HD161547N531412F01/spec-56414-HD161547N531412F01_sp03-064.fits,emission
/lamost/HD161547N531412F01/spec-56414-HD161547N531412F01_sp01-129.fits,emission
/lamost/HD135024N052949M01/spec-56392-HD135024N052949M01_sp05-078.fits,emission
/lamost/HD135024N052949M01/spec-56392-HD135024N052949M01_sp08-092.fits,emission
/lamost/HD135024N052949M01/spec-56392-HD135024N052949M01_sp15-151.fits,emission
/lamost/HD135024N052949M01/spec-56392-HD135024N052949M01_sp04-113.fits,emission
/lamost/HD180353N355813M/spec-56433-HD180353N355813M_sp07-238.fits,emission
/lamost/HD180353N355813M/spec-56433-HD180353N355813M_sp03-142.fits,emission
/lamost/HD180353N355813M/spec-56433-HD180353N355813M_sp06-238.fits,emission
/lamost/HD180353N355813M/spec-56433-HD180353N355813M_sp09-177.fits,emission
/lamost/HD180353N355813M/spec-56433-HD180353N355813M_sp05-170.fits,emission
/lamost/GAC103N38V2/spec-56376-GAC103N38V2_sp03-142.fits,emission
/lamost/GAC103N38V2/spec-56376-GAC103N38V2_sp11-102.fits,emission
/lamost/GAC103N38V2/spec-56376-GAC103N38V2_sp12-011.fits,emission
/lamost/GAC103N38V2/spec-56376-GAC103N38V2_sp15-184.fits,emission
/lamost/GAC103N38V2/spec-56376-GAC103N38V2_sp09-212.fits,emission
/lamost/HD124414N514533M01/spec-56339-HD124414N514533M01_sp15-128.fits,emission
/lamost/HD124414N514533M01/spec-56339-HD124414N514533M01_sp04-238.fits,emission
/lamost/HD124414N514533M01/spec-56339-HD124414N514533M01_sp15-148.fits,emission
/lamost/F5595204/spec-55952-F5595204_sp07-113.fits,emission
/lamost/F5595204/spec-55952-F5595204_sp10-018.fits,emission
/lamost/F5595204/spec-55952-F5595204_sp10-235.fits,emission
/lamost/F5595204/spec-55952-F5595204_sp05-105.fits,emission
/lamost/F5595204/spec-55952-F5595204_sp03-087.fits,emission
/lamost/F5595204/spec-55952-F5595204_sp14-024.fits,emission
/lamost/HD090901N073047M01/spec-56357-HD090901N073047M01_sp02-244.fits,emission
/lamost/HD090901N073047M01/spec-56357-HD090901N073047M01_sp01-003.fits,emission
/lamost/GAC_070N40_V3/spec-55968-GAC_070N40_V3_sp06-248.fits,emission
/lamost/GAC_070N40_V3/spec-55968-GAC_070N40_V3_sp06-088.fits,emission
/lamost/GAC_070N40_V3/spec-55968-GAC_070N40_V3_sp13-015.fits,emission
/lamost/GAC_070N40_V3/spec-55968-GAC_070N40_V3_sp06-249.fits,emission
/lamost/GAC_070N40_V3/spec-55968-GAC_070N40_V3_sp08-073.fits,emission
/lamost/GAC_070N40_V3/spec-55968-GAC_070N40_V3_sp08-132.fits,double-peak
/lamost/GAC_070N40_V3/spec-55968-GAC_070N40_V3_sp13-055.fits,double-peak
/lamost/GAC_070N40_V3/spec-55968-GAC_070N40_V3_sp07-239.fits,double-peak
/lamost/GAC_070N40_V3/spec-55968-GAC_070N40_V3_sp13-108.fits,emission
/lamost/GAC_070N40_V3/spec-55968-GAC_070N40_V3_sp11-234.fits,emission
/lamost/B90903_2/spec-55909-B90903_2_sp16-018.fits,emission
/lamost/B90903_2/spec-55909-B90903_2_sp12-049.fits,emission
/lamost/B90903_2/spec-55909-B90903_2_sp12-127.fits,double-peak
/lamost/B90903_2/spec-55909-B90903_2_sp12-247.fits,emission
/lamost/B90903_2/spec-55909-B90903_2_sp07-080.fits,emission
/lamost/B90903_2/spec-55909-B90903_2_sp02-188.fits,emission
